category,turns,expect
v45_contexto_velluto_codigo_suelto,ola buen dia || manejas veluto? || 429,"{""scope"": ""all"", ""must_contain_all"": [""429""], ""must_contain_any"": [""velluto"", ""tabaco"", ""color"", ""tono"", ""stock"", ""precio"", ""manej"", ""si"", ""sí""]}"
v45_accesorios_humanos,buenas || marcadores de punto tienes?,"{""scope"": ""all"", ""must_contain_any"": [""ojos"", ""seguridad"", ""nariz"", ""flock"", ""gancho"", ""aguja"", ""relleno"", ""marcador"", ""foto"", ""imagen"", ""precio"", ""manej"", ""tenemos""], ""must_not_contain_any"": [""Komfy Mini 14"", ""Velluto 14"", ""Velluto 100""]}"
v45_accesorios_humanos,hola buenas || me muestras nariz flock,"{""scope"": ""all"", ""must_contain_any"": [""ojos"", ""seguridad"", ""nariz"", ""flock"", ""gancho"", ""aguja"", ""relleno"", ""marcador"", ""foto"", ""imagen"", ""precio"", ""manej"", ""tenemos""], ""must_not_contain_any"": [""Komfy Mini 14"", ""Velluto 14"", ""Velluto 100""], ""expected_no_pedidos"": true}"
v45_accesorios_humanos,buen dia || ojos negros bolsa de 100 cuanto,"{""scope"": ""all"", ""must_contain_any"": [""ojos"", ""seguridad"", ""nariz"", ""flock"", ""gancho"", ""aguja"", ""relleno"", ""marcador"", ""foto"", ""imagen"", ""precio"", ""manej"", ""tenemos""], ""must_not_contain_any"": [""Komfy Mini 14"", ""Velluto 14"", ""Velluto 100""]}"
v45_accesorios_humanos,disculpa || manejas ojos de seguridad 14mm?,"{""scope"": ""all"", ""must_contain_any"": [""ojos"", ""seguridad"", ""nariz"", ""flock"", ""gancho"", ""aguja"", ""relleno"", ""marcador"", ""foto"", ""imagen"", ""precio"", ""manej"", ""tenemos""], ""must_not_contain_any"": [""Komfy Mini 14"", ""Velluto 14"", ""Velluto 100""]}"
v45_accesorios_humanos,oye una pregunta || marcadores de punto tienes?,"{""scope"": ""all"", ""must_contain_any"": [""ojos"", ""seguridad"", ""nariz"", ""flock"", ""gancho"", ""aguja"", ""relleno"", ""marcador"", ""foto"", ""imagen"", ""precio"", ""manej"", ""tenemos""], ""must_not_contain_any"": [""Komfy Mini 14"", ""Velluto 14"", ""Velluto 100""]}"
v45_accesorios_humanos,hola || me muestras nariz flock,"{""scope"": ""all"", ""must_contain_any"": [""ojos"", ""seguridad"", ""nariz"", ""flock"", ""gancho"", ""aguja"", ""relleno"", ""marcador"", ""foto"", ""imagen"", ""precio"", ""manej"", ""tenemos""], ""must_not_contain_any"": [""Komfy Mini 14"", ""Velluto 14"", ""Velluto 100""], ""expected_no_pedidos"": true}"
v45_accesorios_humanos,disculpa || aguja de crochet 3.5 manejas?,"{""scope"": ""all"", ""must_contain_any"": [""ojos"", ""seguridad"", ""nariz"", ""flock"", ""gancho"", ""aguja"", ""relleno"", ""marcador"", ""foto"", ""imagen"", ""precio"", ""manej"", ""tenemos""], ""must_not_contain_any"": [""Komfy Mini 14"", ""Velluto 14"", ""Velluto 100""]}"
v45_accesorios_humanos,buenos dias || relleno medio kilo cuanto,"{""scope"": ""all"", ""must_contain_any"": [""ojos"", ""seguridad"", ""nariz"", ""flock"", ""gancho"", ""aguja"", ""relleno"", ""marcador"", ""foto"", ""imagen"", ""precio"", ""manej"", ""tenemos""], ""must_not_contain_any"": [""Komfy Mini 14"", ""Velluto 14"", ""Velluto 100""]}"
v45_accesorios_humanos,ola buen dia || quiero foto de los ojos 14mm,"{""scope"": ""all"", ""must_contain_any"": [""ojos"", ""seguridad"", ""nariz"", ""flock"", ""gancho"", ""aguja"", ""relleno"", ""marcador"", ""foto"", ""imagen"", ""precio"", ""manej"", ""tenemos""], ""must_not_contain_any"": [""Komfy Mini 14"", ""Velluto 14"", ""Velluto 100""], ""expected_no_pedidos"": true}"
v45_accesorios_humanos,disculpa || gancho 4.5 y 5 tienes?,"{""scope"": ""all"", ""must_contain_any"": [""ojos"", ""seguridad"", ""nariz"", ""flock"", ""gancho"", ""aguja"", ""relleno"", ""marcador"", ""foto"", ""imagen"", ""precio"", ""manej"", ""tenemos""], ""must_not_contain_any"": [""Komfy Mini 14"", ""Velluto 14"", ""Velluto 100""]}"
v45_accesorios_humanos,holaa || gancho 4.5 y 5 tienes?,"{""scope"": ""all"", ""must_contain_any"": [""ojos"", ""seguridad"", ""nariz"", ""flock"", ""gancho"", ""aguja"", ""relleno"", ""marcador"", ""foto"", ""imagen"", ""precio"", ""manej"", ""tenemos""], ""must_not_contain_any"": [""Komfy Mini 14"", ""Velluto 14"", ""Velluto 100""]}"
v45_accesorios_humanos,ola buen dia || ojos negros bolsa de 100 cuanto,"{""scope"": ""all"", ""must_contain_any"": [""ojos"", ""seguridad"", ""nariz"", ""flock"", ""gancho"", ""aguja"", ""relleno"", ""marcador"", ""foto"", ""imagen"", ""precio"", ""manej"", ""tenemos""], ""must_not_contain_any"": [""Komfy Mini 14"", ""Velluto 14"", ""Velluto 100""]}"
v45_accesorios_humanos,holaa || manejas ojos de seguridad 14mm?,"{""scope"": ""all"", ""must_contain_any"": [""ojos"", ""seguridad"", ""nariz"", ""flock"", ""gancho"", ""aguja"", ""relleno"", ""marcador"", ""foto"", ""imagen"", ""precio"", ""manej"", ""tenemos""], ""must_not_contain_any"": [""Komfy Mini 14"", ""Velluto 14"", ""Velluto 100""]}"
v45_accesorios_humanos,hola || tienes nariz flock y ojos negros,"{""scope"": ""all"", ""must_contain_any"": [""ojos"", ""seguridad"", ""nariz"", ""flock"", ""gancho"", ""aguja"", ""relleno"", ""marcador"", ""foto"", ""imagen"", ""precio"", ""manej"", ""tenemos""], ""must_not_contain_any"": [""Komfy Mini 14"", ""Velluto 14"", ""Velluto 100""]}"
v45_accesorios_humanos,buen dia || gancho 4.5 y 5 tienes?,"{""scope"": ""all"", ""must_contain_any"": [""ojos"", ""seguridad"", ""nariz"", ""flock"", ""gancho"", ""aguja"", ""relleno"", ""marcador"", ""foto"", ""imagen"", ""precio"", ""manej"", ""tenemos""], ""must_not_contain_any"": [""Komfy Mini 14"", ""Velluto 14"", ""Velluto 100""]}"
v45_accesorios_humanos,hola || me muestras nariz flock,"{""scope"": ""all"", ""must_contain_any"": [""ojos"", ""seguridad"", ""nariz"", ""flock"", ""gancho"", ""aguja"", ""relleno"", ""marcador"", ""foto"", ""imagen"", ""precio"", ""manej"", ""tenemos""], ""must_not_contain_any"": [""Komfy Mini 14"", ""Velluto 14"", ""Velluto 100""], ""expected_no_pedidos"": true}"
v45_accesorios_humanos,hola || gancho 4.5 y 5 tienes?,"{""scope"": ""all"", ""must_contain_any"": [""ojos"", ""seguridad"", ""nariz"", ""flock"", ""gancho"", ""aguja"", ""relleno"", ""marcador"", ""foto"", ""imagen"", ""precio"", ""manej"", ""tenemos""], ""must_not_contain_any"": [""Komfy Mini 14"", ""Velluto 14"", ""Velluto 100""]}"
v45_accesorios_humanos,ola buen dia || ojos negros bolsa de 100 cuanto,"{""scope"": ""all"", ""must_contain_any"": [""ojos"", ""seguridad"", ""nariz"", ""flock"", ""gancho"", ""aguja"", ""relleno"", ""marcador"", ""foto"", ""imagen"", ""precio"", ""manej"", ""tenemos""], ""must_not_contain_any"": [""Komfy Mini 14"", ""Velluto 14"", ""Velluto 100""]}"
v45_accesorios_humanos,buenos dias || tienes nariz flock y ojos negros,"{""scope"": ""all"", ""must_contain_any"": [""ojos"", ""seguridad"", ""nariz"", ""flock"", ""gancho"", ""aguja"", ""relleno"", ""marcador"", ""foto"", ""imagen"", ""precio"", ""manej"", ""tenemos""], ""must_not_contain_any"": [""Komfy Mini 14"", ""Velluto 14"", ""Velluto 100""]}"
v45_accesorios_humanos,buenos dias || aguja de crochet 3.5 manejas?,"{""scope"": ""all"", ""must_contain_any"": [""ojos"", ""seguridad"", ""nariz"", ""flock"", ""gancho"", ""aguja"", ""relleno"", ""marcador"", ""foto"", ""imagen"", ""precio"", ""manej"", ""tenemos""], ""must_not_contain_any"": [""Komfy Mini 14"", ""Velluto 14"", ""Velluto 100""]}"
v45_accesorios_humanos,oye una pregunta || relleno siliconado hay?,"{""scope"": ""all"", ""must_contain_any"": [""ojos"", ""seguridad"", ""nariz"", ""flock"", ""gancho"", ""aguja"", ""relleno"", ""marcador"", ""foto"", ""imagen"", ""precio"", ""manej"", ""tenemos""], ""must_not_contain_any"": [""Komfy Mini 14"", ""Velluto 14"", ""Velluto 100""]}"
v45_accesorios_humanos,ola buen dia || manejas ojos de seguridad 14mm?,"{""scope"": ""all"", ""must_contain_any"": [""ojos"", ""seguridad"", ""nariz"", ""flock"", ""gancho"", ""aguja"", ""relleno"", ""marcador"", ""foto"", ""imagen"", ""precio"", ""manej"", ""tenemos""], ""must_not_contain_any"": [""Komfy Mini 14"", ""Velluto 14"", ""Velluto 100""]}"
v45_accesorios_humanos,hola || manejas ojos de seguridad 14mm?,"{""scope"": ""all"", ""must_contain_any"": [""ojos"", ""seguridad"", ""nariz"", ""flock"", ""gancho"", ""aguja"", ""relleno"", ""marcador"", ""foto"", ""imagen"", ""precio"", ""manej"", ""tenemos""], ""must_not_contain_any"": [""Komfy Mini 14"", ""Velluto 14"", ""Velluto 100""]}"
v45_accesorios_humanos,hola || quiero foto de los ojos 14mm,"{""scope"": ""all"", ""must_contain_any"": [""ojos"", ""seguridad"", ""nariz"", ""flock"", ""gancho"", ""aguja"", ""relleno"", ""marcador"", ""foto"", ""imagen"", ""precio"", ""manej"", ""tenemos""], ""must_not_contain_any"": [""Komfy Mini 14"", ""Velluto 14"", ""Velluto 100""], ""expected_no_pedidos"": true}"
v45_accesorios_humanos,hola buenas || relleno medio kilo cuanto,"{""scope"": ""all"", ""must_contain_any"": [""ojos"", ""seguridad"", ""nariz"", ""flock"", ""gancho"", ""aguja"", ""relleno"", ""marcador"", ""foto"", ""imagen"", ""precio"", ""manej"", ""tenemos""], ""must_not_contain_any"": [""Komfy Mini 14"", ""Velluto 14"", ""Velluto 100""]}"
v45_accesorios_humanos,buenas tardes || relleno medio kilo cuanto,"{""scope"": ""all"", ""must_contain_any"": [""ojos"", ""seguridad"", ""nariz"", ""flock"", ""gancho"", ""aguja"", ""relleno"", ""marcador"", ""foto"", ""imagen"", ""precio"", ""manej"", ""tenemos""], ""must_not_contain_any"": [""Komfy Mini 14"", ""Velluto 14"", ""Velluto 100""]}"
v45_accesorios_humanos,buenas tardes || gancho 4.5 y 5 tienes?,"{""scope"": ""all"", ""must_contain_any"": [""ojos"", ""seguridad"", ""nariz"", ""flock"", ""gancho"", ""aguja"", ""relleno"", ""marcador"", ""foto"", ""imagen"", ""precio"", ""manej"", ""tenemos""], ""must_not_contain_any"": [""Komfy Mini 14"", ""Velluto 14"", ""Velluto 100""]}"
v45_accesorios_humanos,buenas tardes || relleno siliconado hay?,"{""scope"": ""all"", ""must_contain_any"": [""ojos"", ""seguridad"", ""nariz"", ""flock"", ""gancho"", ""aguja"", ""relleno"", ""marcador"", ""foto"", ""imagen"", ""precio"", ""manej"", ""tenemos""], ""must_not_contain_any"": [""Komfy Mini 14"", ""Velluto 14"", ""Velluto 100""]}"
v45_accesorios_humanos,buen dia || me muestras nariz flock,"{""scope"": ""all"", ""must_contain_any"": [""ojos"", ""seguridad"", ""nariz"", ""flock"", ""gancho"", ""aguja"", ""relleno"", ""marcador"", ""foto"", ""imagen"", ""precio"", ""manej"", ""tenemos""], ""must_not_contain_any"": [""Komfy Mini 14"", ""Velluto 14"", ""Velluto 100""], ""expected_no_pedidos"": true}"
v45_accesorios_humanos,buenas tardes || gancho 4.5 y 5 tienes?,"{""scope"": ""all"", ""must_contain_any"": [""ojos"", ""seguridad"", ""nariz"", ""flock"", ""gancho"", ""aguja"", ""relleno"", ""marcador"", ""foto"", ""imagen"", ""precio"", ""manej"", ""tenemos""], ""must_not_contain_any"": [""Komfy Mini 14"", ""Velluto 14"", ""Velluto 100""]}"
v45_accesorios_humanos,ola buen dia || quiero foto de los ojos 14mm,"{""scope"": ""all"", ""must_contain_any"": [""ojos"", ""seguridad"", ""nariz"", ""flock"", ""gancho"", ""aguja"", ""relleno"", ""marcador"", ""foto"", ""imagen"", ""precio"", ""manej"", ""tenemos""], ""must_not_contain_any"": [""Komfy Mini 14"", ""Velluto 14"", ""Velluto 100""], ""expected_no_pedidos"": true}"
v45_accesorios_humanos,buenas || marcadores de punto tienes?,"{""scope"": ""all"", ""must_contain_any"": [""ojos"", ""seguridad"", ""nariz"", ""flock"", ""gancho"", ""aguja"", ""relleno"", ""marcador"", ""foto"", ""imagen"", ""precio"", ""manej"", ""tenemos""], ""must_not_contain_any"": [""Komfy Mini 14"", ""Velluto 14"", ""Velluto 100""]}"
v45_accesorios_humanos,holaa || ojos negros bolsa de 100 cuanto,"{""scope"": ""all"", ""must_contain_any"": [""ojos"", ""seguridad"", ""nariz"", ""flock"", ""gancho"", ""aguja"", ""relleno"", ""marcador"", ""foto"", ""imagen"", ""precio"", ""manej"", ""tenemos""], ""must_not_contain_any"": [""Komfy Mini 14"", ""Velluto 14"", ""Velluto 100""]}"
v45_accesorios_humanos,oye una pregunta || manejas ojos de seguridad 14mm?,"{""scope"": ""all"", ""must_contain_any"": [""ojos"", ""seguridad"", ""nariz"", ""flock"", ""gancho"", ""aguja"", ""relleno"", ""marcador"", ""foto"", ""imagen"", ""precio"", ""manej"", ""tenemos""], ""must_not_contain_any"": [""Komfy Mini 14"", ""Velluto 14"", ""Velluto 100""]}"
v45_accesorios_humanos,hola || gancho 4.5 y 5 tienes?,"{""scope"": ""all"", ""must_contain_any"": [""ojos"", ""seguridad"", ""nariz"", ""flock"", ""gancho"", ""aguja"", ""relleno"", ""marcador"", ""foto"", ""imagen"", ""precio"", ""manej"", ""tenemos""], ""must_not_contain_any"": [""Komfy Mini 14"", ""Velluto 14"", ""Velluto 100""]}"
v45_accesorios_humanos,hola buenas || ojos negros bolsa de 100 cuanto,"{""scope"": ""all"", ""must_contain_any"": [""ojos"", ""seguridad"", ""nariz"", ""flock"", ""gancho"", ""aguja"", ""relleno"", ""marcador"", ""foto"", ""imagen"", ""precio"", ""manej"", ""tenemos""], ""must_not_contain_any"": [""Komfy Mini 14"", ""Velluto 14"", ""Velluto 100""]}"
v45_accesorios_humanos,disculpa || relleno siliconado hay?,"{""scope"": ""all"", ""must_contain_any"": [""ojos"", ""seguridad"", ""nariz"", ""flock"", ""gancho"", ""aguja"", ""relleno"", ""marcador"", ""foto"", ""imagen"", ""precio"", ""manej"", ""tenemos""], ""must_not_contain_any"": [""Komfy Mini 14"", ""Velluto 14"", ""Velluto 100""]}"
v45_accesorios_humanos,ola buen dia || me muestras nariz flock,"{""scope"": ""all"", ""must_contain_any"": [""ojos"", ""seguridad"", ""nariz"", ""flock"", ""gancho"", ""aguja"", ""relleno"", ""marcador"", ""foto"", ""imagen"", ""precio"", ""manej"", ""tenemos""], ""must_not_contain_any"": [""Komfy Mini 14"", ""Velluto 14"", ""Velluto 100""], ""expected_no_pedidos"": true}"
v45_accesorios_humanos,buen dia || tienes nariz flock y ojos negros,"{""scope"": ""all"", ""must_contain_any"": [""ojos"", ""seguridad"", ""nariz"", ""flock"", ""gancho"", ""aguja"", ""relleno"", ""marcador"", ""foto"", ""imagen"", ""precio"", ""manej"", ""tenemos""], ""must_not_contain_any"": [""Komfy Mini 14"", ""Velluto 14"", ""Velluto 100""]}"
v45_accesorios_humanos,buenos dias || relleno medio kilo cuanto,"{""scope"": ""all"", ""must_contain_any"": [""ojos"", ""seguridad"", ""nariz"", ""flock"", ""gancho"", ""aguja"", ""relleno"", ""marcador"", ""foto"", ""imagen"", ""precio"", ""manej"", ""tenemos""], ""must_not_contain_any"": [""Komfy Mini 14"", ""Velluto 14"", ""Velluto 100""]}"
v45_accesorios_humanos,hola buenas || relleno siliconado hay?,"{""scope"": ""all"", ""must_contain_any"": [""ojos"", ""seguridad"", ""nariz"", ""flock"", ""gancho"", ""aguja"", ""relleno"", ""marcador"", ""foto"", ""imagen"", ""precio"", ""manej"", ""tenemos""], ""must_not_contain_any"": [""Komfy Mini 14"", ""Velluto 14"", ""Velluto 100""]}"
v45_accesorios_humanos,hola || tienes nariz flock y ojos negros,"{""scope"": ""all"", ""must_contain_any"": [""ojos"", ""seguridad"", ""nariz"", ""flock"", ""gancho"", ""aguja"", ""relleno"", ""marcador"", ""foto"", ""imagen"", ""precio"", ""manej"", ""tenemos""], ""must_not_contain_any"": [""Komfy Mini 14"", ""Velluto 14"", ""Velluto 100""]}"
v45_accesorios_humanos,hola buenas || ojos negros bolsa de 100 cuanto,"{""scope"": ""all"", ""must_contain_any"": [""ojos"", ""seguridad"", ""nariz"", ""flock"", ""gancho"", ""aguja"", ""relleno"", ""marcador"", ""foto"", ""imagen"", ""precio"", ""manej"", ""tenemos""], ""must_not_contain_any"": [""Komfy Mini 14"", ""Velluto 14"", ""Velluto 100""]}"
v45_accesorios_humanos,hola || gancho 4.5 y 5 tienes?,"{""scope"": ""all"", ""must_contain_any"": [""ojos"", ""seguridad"", ""nariz"", ""flock"", ""gancho"", ""aguja"", ""relleno"", ""marcador"", ""foto"", ""imagen"", ""precio"", ""manej"", ""tenemos""], ""must_not_contain_any"": [""Komfy Mini 14"", ""Velluto 14"", ""Velluto 100""]}"
v45_accesorios_humanos,buenos dias || aguja de crochet 3.5 manejas?,"{""scope"": ""all"", ""must_contain_any"": [""ojos"", ""seguridad"", ""nariz"", ""flock"", ""gancho"", ""aguja"", ""relleno"", ""marcador"", ""foto"", ""imagen"", ""precio"", ""manej"", ""tenemos""], ""must_not_contain_any"": [""Komfy Mini 14"", ""Velluto 14"", ""Velluto 100""]}"
v45_accesorios_humanos,disculpa || ojos negros bolsa de 100 cuanto,"{""scope"": ""all"", ""must_contain_any"": [""ojos"", ""seguridad"", ""nariz"", ""flock"", ""gancho"", ""aguja"", ""relleno"", ""marcador"", ""foto"", ""imagen"", ""precio"", ""manej"", ""tenemos""], ""must_not_contain_any"": [""Komfy Mini 14"", ""Velluto 14"", ""Velluto 100""]}"
v45_accesorios_humanos,holaa || manejas ojos de seguridad 14mm?,"{""scope"": ""all"", ""must_contain_any"": [""ojos"", ""seguridad"", ""nariz"", ""flock"", ""gancho"", ""aguja"", ""relleno"", ""marcador"", ""foto"", ""imagen"", ""precio"", ""manej"", ""tenemos""], ""must_not_contain_any"": [""Komfy Mini 14"", ""Velluto 14"", ""Velluto 100""]}"
v45_accesorios_humanos,oye una pregunta || relleno siliconado hay?,"{""scope"": ""all"", ""must_contain_any"": [""ojos"", ""seguridad"", ""nariz"", ""flock"", ""gancho"", ""aguja"", ""relleno"", ""marcador"", ""foto"", ""imagen"", ""precio"", ""manej"", ""tenemos""], ""must_not_contain_any"": [""Komfy Mini 14"", ""Velluto 14"", ""Velluto 100""]}"
v45_accesorios_humanos,disculpa || tienes nariz flock y ojos negros,"{""scope"": ""all"", ""must_contain_any"": [""ojos"", ""seguridad"", ""nariz"", ""flock"", ""gancho"", ""aguja"", ""relleno"", ""marcador"", ""foto"", ""imagen"", ""precio"", ""manej"", ""tenemos""], ""must_not_contain_any"": [""Komfy Mini 14"", ""Velluto 14"", ""Velluto 100""]}"
v45_accesorios_humanos,holaa || manejas ojos de seguridad 14mm?,"{""scope"": ""all"", ""must_contain_any"": [""ojos"", ""seguridad"", ""nariz"", ""flock"", ""gancho"", ""aguja"", ""relleno"", ""marcador"", ""foto"", ""imagen"", ""precio"", ""manej"", ""tenemos""], ""must_not_contain_any"": [""Komfy Mini 14"", ""Velluto 14"", ""Velluto 100""]}"
v45_accesorios_humanos,holaa || ojos negros bolsa de 100 cuanto,"{""scope"": ""all"", ""must_contain_any"": [""ojos"", ""seguridad"", ""nariz"", ""flock"", ""gancho"", ""aguja"", ""relleno"", ""marcador"", ""foto"", ""imagen"", ""precio"", ""manej"", ""tenemos""], ""must_not_contain_any"": [""Komfy Mini 14"", ""Velluto 14"", ""Velluto 100""]}"
v45_accesorios_humanos,disculpa || quiero foto de los ojos 14mm,"{""scope"": ""all"", ""must_contain_any"": [""ojos"", ""seguridad"", ""nariz"", ""flock"", ""gancho"", ""aguja"", ""relleno"", ""marcador"", ""foto"", ""imagen"", ""precio"", ""manej"", ""tenemos""], ""must_not_contain_any"": [""Komfy Mini 14"", ""Velluto 14"", ""Velluto 100""], ""expected_no_pedidos"": true}"
v45_accesorios_humanos,ola buen dia || relleno siliconado hay?,"{""scope"": ""all"", ""must_contain_any"": [""ojos"", ""seguridad"", ""nariz"", ""flock"", ""gancho"", ""aguja"", ""relleno"", ""marcador"", ""foto"", ""imagen"", ""precio"", ""manej"", ""tenemos""], ""must_not_contain_any"": [""Komfy Mini 14"", ""Velluto 14"", ""Velluto 100""]}"
v45_accesorios_humanos,buenos dias || ojos negros bolsa de 100 cuanto,"{""scope"": ""all"", ""must_contain_any"": [""ojos"", ""seguridad"", ""nariz"", ""flock"", ""gancho"", ""aguja"", ""relleno"", ""marcador"", ""foto"", ""imagen"", ""precio"", ""manej"", ""tenemos""], ""must_not_contain_any"": [""Komfy Mini 14"", ""Velluto 14"", ""Velluto 100""]}"
v45_accesorios_humanos,ola buen dia || me muestras nariz flock,"{""scope"": ""all"", ""must_contain_any"": [""ojos"", ""seguridad"", ""nariz"", ""flock"", ""gancho"", ""aguja"", ""relleno"", ""marcador"", ""foto"", ""imagen"", ""precio"", ""manej"", ""tenemos""], ""must_not_contain_any"": [""Komfy Mini 14"", ""Velluto 14"", ""Velluto 100""], ""expected_no_pedidos"": true}"
v45_accesorios_humanos,hola buenas || relleno medio kilo cuanto,"{""scope"": ""all"", ""must_contain_any"": [""ojos"", ""seguridad"", ""nariz"", ""flock"", ""gancho"", ""aguja"", ""relleno"", ""marcador"", ""foto"", ""imagen"", ""precio"", ""manej"", ""tenemos""], ""must_not_contain_any"": [""Komfy Mini 14"", ""Velluto 14"", ""Velluto 100""]}"
v45_comercial_pago_envio,hola buenas || mi cp es 03910 cuanto seria envio,"{""scope"": ""all"", ""must_contain_any"": [""envio"", ""03910"", ""revis"", ""confirm""], ""must_not_contain_any"": [""descuento aprobado"", ""marcado como pagado"", ""le aparto"", ""apartado""]}"
v45_comercial_pago_envio,oye una pregunta || mi cp es 03910 cuanto seria envio,"{""scope"": ""all"", ""must_contain_any"": [""envio"", ""03910"", ""revis"", ""confirm""], ""must_not_contain_any"": [""descuento aprobado"", ""marcado como pagado"", ""le aparto"", ""apartado""]}"
