category,turns,expect
v53_envio_con_info_y_pedido,holaa || manejara el comfy plus? || con qué gancho se teje comfy plus? || va ponme 2 del 247 || mi cp es 97000 cuanto queda con envio,"{""must_contain_any"": [""97000"", ""envio"", ""envío"", ""subtotal"", ""total"", ""Correos"", ""Estafeta"", ""FedEx"", ""revis""], ""must_not_only_ask_hilo_codigo"": true}"
v53_envio_con_info_y_pedido,oye una pregunta || vendes kurumi? || con qué gancho se teje kurumi? || va ponme 2 del 99 || mi cp es 97000 cuanto queda con envio,"{""must_contain_any"": [""97000"", ""envio"", ""envío"", ""subtotal"", ""total"", ""Correos"", ""Estafeta"", ""FedEx"", ""revis""], ""must_not_only_ask_hilo_codigo"": true}"
v53_envio_con_info_y_pedido,qué tal buen día || tendras por ahi cotton milk? || con qué gancho se teje cotton milk? || va ponme 2 del 87 || mi cp es 97000 cuanto queda con envio,"{""must_contain_any"": [""97000"", ""envio"", ""envío"", ""subtotal"", ""total"", ""Correos"", ""Estafeta"", ""FedEx"", ""revis""], ""must_not_only_ask_hilo_codigo"": true}"
v53_envio_con_info_y_pedido,"hola, perdón la molestia || de pura casualidad manejas belluto? || con qué gancho se teje belluto? || va ponme 2 del 60 || mi cp es 97000 cuanto queda con envio","{""must_contain_any"": [""97000"", ""envio"", ""envío"", ""subtotal"", ""total"", ""Correos"", ""Estafeta"", ""FedEx"", ""revis""], ""must_not_only_ask_hilo_codigo"": true}"
v53_envio_con_info_y_pedido,hola buenas tardes || no tendrás komfy mini? || con qué gancho se teje komfy mini? || va ponme 2 del 99 || mi cp es 97000 cuanto queda con envio,"{""must_contain_any"": [""97000"", ""envio"", ""envío"", ""subtotal"", ""total"", ""Correos"", ""Estafeta"", ""FedEx"", ""revis""], ""must_not_only_ask_hilo_codigo"": true}"
v53_envio_con_info_y_pedido,buen dia disculpa || manejara el komfi plus? || con qué gancho se teje komfi plus? || va ponme 2 del 104 || mi cp es 97000 cuanto queda con envio,"{""must_contain_any"": [""97000"", ""envio"", ""envío"", ""subtotal"", ""total"", ""Correos"", ""Estafeta"", ""FedEx"", ""revis""], ""must_not_only_ask_hilo_codigo"": true}"
v53_envio_con_info_y_pedido,holaa || vendes kurumi? || con qué gancho se teje kurumi? || va ponme 2 del 132 || mi cp es 97000 cuanto queda con envio,"{""must_contain_any"": [""97000"", ""envio"", ""envío"", ""subtotal"", ""total"", ""Correos"", ""Estafeta"", ""FedEx"", ""revis""], ""must_not_only_ask_hilo_codigo"": true}"
v53_envio_con_info_y_pedido,oye una pregunta || tendras por ahi kotton milk? || con qué gancho se teje kotton milk? || va ponme 2 del 56 || mi cp es 97000 cuanto queda con envio,"{""must_contain_any"": [""97000"", ""envio"", ""envío"", ""subtotal"", ""total"", ""Correos"", ""Estafeta"", ""FedEx"", ""revis""], ""must_not_only_ask_hilo_codigo"": true}"
v53_envio_con_info_y_pedido,qué tal buen día || de pura casualidad manejas veluto? || con qué gancho se teje veluto? || va ponme 2 del 416 || mi cp es 97000 cuanto queda con envio,"{""must_contain_any"": [""97000"", ""envio"", ""envío"", ""subtotal"", ""total"", ""Correos"", ""Estafeta"", ""FedEx"", ""revis""], ""must_not_only_ask_hilo_codigo"": true}"
v53_envio_con_info_y_pedido,"hola, perdón la molestia || no tendrás komfi mini? || con qué gancho se teje komfi mini? || va ponme 2 del 99 || mi cp es 97000 cuanto queda con envio","{""must_contain_any"": [""97000"", ""envio"", ""envío"", ""subtotal"", ""total"", ""Correos"", ""Estafeta"", ""FedEx"", ""revis""], ""must_not_only_ask_hilo_codigo"": true}"
v53_envio_con_info_y_pedido,hola buenas tardes || manejara el komfy plus? || con qué gancho se teje komfy plus? || va ponme 2 del 99 || mi cp es 97000 cuanto queda con envio,"{""must_contain_any"": [""97000"", ""envio"", ""envío"", ""subtotal"", ""total"", ""Correos"", ""Estafeta"", ""FedEx"", ""revis""], ""must_not_only_ask_hilo_codigo"": true}"
v53_envio_con_info_y_pedido,buen dia disculpa || vendes kurumi? || con qué gancho se teje kurumi? || va ponme 2 del 101 || mi cp es 97000 cuanto queda con envio,"{""must_contain_any"": [""97000"", ""envio"", ""envío"", ""subtotal"", ""total"", ""Correos"", ""Estafeta"", ""FedEx"", ""revis""], ""must_not_only_ask_hilo_codigo"": true}"
v53_envio_con_info_y_pedido,holaa || tendras por ahi koton milk? || con qué gancho se teje koton milk? || va ponme 2 del 01 || mi cp es 97000 cuanto queda con envio,"{""must_contain_any"": [""97000"", ""envio"", ""envío"", ""subtotal"", ""total"", ""Correos"", ""Estafeta"", ""FedEx"", ""revis""], ""must_not_only_ask_hilo_codigo"": true}"
v53_envio_con_info_y_pedido,oye una pregunta || de pura casualidad manejas velluto? || con qué gancho se teje velluto? || va ponme 2 del 87 || mi cp es 97000 cuanto queda con envio,"{""must_contain_any"": [""97000"", ""envio"", ""envío"", ""subtotal"", ""total"", ""Correos"", ""Estafeta"", ""FedEx"", ""revis""], ""must_not_only_ask_hilo_codigo"": true}"
v53_envio_con_info_y_pedido,qué tal buen día || no tendrás konfy mini? || con qué gancho se teje konfy mini? || va ponme 2 del 99 || mi cp es 97000 cuanto queda con envio,"{""must_contain_any"": [""97000"", ""envio"", ""envío"", ""subtotal"", ""total"", ""Correos"", ""Estafeta"", ""FedEx"", ""revis""], ""must_not_only_ask_hilo_codigo"": true}"
v53_envio_con_info_y_pedido,"hola, perdón la molestia || manejara el comfy plus? || con qué gancho se teje comfy plus? || va ponme 2 del 247 || mi cp es 97000 cuanto queda con envio","{""must_contain_any"": [""97000"", ""envio"", ""envío"", ""subtotal"", ""total"", ""Correos"", ""Estafeta"", ""FedEx"", ""revis""], ""must_not_only_ask_hilo_codigo"": true}"
v53_envio_con_info_y_pedido,hola buenas tardes || vendes kurumi? || con qué gancho se teje kurumi? || va ponme 2 del 1 || mi cp es 97000 cuanto queda con envio,"{""must_contain_any"": [""97000"", ""envio"", ""envío"", ""subtotal"", ""total"", ""Correos"", ""Estafeta"", ""FedEx"", ""revis""], ""must_not_only_ask_hilo_codigo"": true}"
v53_envio_con_info_y_pedido,buen dia disculpa || tendras por ahi cotton milk? || con qué gancho se teje cotton milk? || va ponme 2 del 99 || mi cp es 97000 cuanto queda con envio,"{""must_contain_any"": [""97000"", ""envio"", ""envío"", ""subtotal"", ""total"", ""Correos"", ""Estafeta"", ""FedEx"", ""revis""], ""must_not_only_ask_hilo_codigo"": true}"
v53_envio_con_info_y_pedido,holaa || de pura casualidad manejas belluto? || con qué gancho se teje belluto? || va ponme 2 del 550 || mi cp es 97000 cuanto queda con envio,"{""must_contain_any"": [""97000"", ""envio"", ""envío"", ""subtotal"", ""total"", ""Correos"", ""Estafeta"", ""FedEx"", ""revis""], ""must_not_only_ask_hilo_codigo"": true}"
v53_envio_con_info_y_pedido,oye una pregunta || no tendrás comfy mini? || con qué gancho se teje comfy mini? || va ponme 2 del 99 || mi cp es 97000 cuanto queda con envio,"{""must_contain_any"": [""97000"", ""envio"", ""envío"", ""subtotal"", ""total"", ""Correos"", ""Estafeta"", ""FedEx"", ""revis""], ""must_not_only_ask_hilo_codigo"": true}"
v53_envio_con_info_y_pedido,qué tal buen día || manejara el komfi plus? || con qué gancho se teje komfi plus? || va ponme 2 del 104 || mi cp es 97000 cuanto queda con envio,"{""must_contain_any"": [""97000"", ""envio"", ""envío"", ""subtotal"", ""total"", ""Correos"", ""Estafeta"", ""FedEx"", ""revis""], ""must_not_only_ask_hilo_codigo"": true}"
v53_envio_con_info_y_pedido,"hola, perdón la molestia || vendes kurumi? || con qué gancho se teje kurumi? || va ponme 2 del 99 || mi cp es 97000 cuanto queda con envio","{""must_contain_any"": [""97000"", ""envio"", ""envío"", ""subtotal"", ""total"", ""Correos"", ""Estafeta"", ""FedEx"", ""revis""], ""must_not_only_ask_hilo_codigo"": true}"
v53_envio_con_info_y_pedido,hola buenas tardes || tendras por ahi kotton milk? || con qué gancho se teje kotton milk? || va ponme 2 del 87 || mi cp es 97000 cuanto queda con envio,"{""must_contain_any"": [""97000"", ""envio"", ""envío"", ""subtotal"", ""total"", ""Correos"", ""Estafeta"", ""FedEx"", ""revis""], ""must_not_only_ask_hilo_codigo"": true}"
v53_envio_con_info_y_pedido,buen dia disculpa || de pura casualidad manejas veluto? || con qué gancho se teje veluto? || va ponme 2 del 56 || mi cp es 97000 cuanto queda con envio,"{""must_contain_any"": [""97000"", ""envio"", ""envío"", ""subtotal"", ""total"", ""Correos"", ""Estafeta"", ""FedEx"", ""revis""], ""must_not_only_ask_hilo_codigo"": true}"
v53_envio_con_info_y_pedido,holaa || no tendrás komfy mini? || con qué gancho se teje komfy mini? || va ponme 2 del 99 || mi cp es 97000 cuanto queda con envio,"{""must_contain_any"": [""97000"", ""envio"", ""envío"", ""subtotal"", ""total"", ""Correos"", ""Estafeta"", ""FedEx"", ""revis""], ""must_not_only_ask_hilo_codigo"": true}"
v53_envio_con_info_y_pedido,oye una pregunta || manejara el komfy plus? || con qué gancho se teje komfy plus? || va ponme 2 del 99 || mi cp es 97000 cuanto queda con envio,"{""must_contain_any"": [""97000"", ""envio"", ""envío"", ""subtotal"", ""total"", ""Correos"", ""Estafeta"", ""FedEx"", ""revis""], ""must_not_only_ask_hilo_codigo"": true}"
v53_envio_con_info_y_pedido,qué tal buen día || vendes kurumi? || con qué gancho se teje kurumi? || va ponme 2 del 132 || mi cp es 97000 cuanto queda con envio,"{""must_contain_any"": [""97000"", ""envio"", ""envío"", ""subtotal"", ""total"", ""Correos"", ""Estafeta"", ""FedEx"", ""revis""], ""must_not_only_ask_hilo_codigo"": true}"
v53_envio_con_info_y_pedido,"hola, perdón la molestia || tendras por ahi koton milk? || con qué gancho se teje koton milk? || va ponme 2 del 56 || mi cp es 97000 cuanto queda con envio","{""must_contain_any"": [""97000"", ""envio"", ""envío"", ""subtotal"", ""total"", ""Correos"", ""Estafeta"", ""FedEx"", ""revis""], ""must_not_only_ask_hilo_codigo"": true}"
v53_envio_con_info_y_pedido,hola buenas tardes || de pura casualidad manejas velluto? || con qué gancho se teje velluto? || va ponme 2 del 429 || mi cp es 97000 cuanto queda con envio,"{""must_contain_any"": [""97000"", ""envio"", ""envío"", ""subtotal"", ""total"", ""Correos"", ""Estafeta"", ""FedEx"", ""revis""], ""must_not_only_ask_hilo_codigo"": true}"
v53_envio_con_info_y_pedido,buen dia disculpa || no tendrás komfi mini? || con qué gancho se teje komfi mini? || va ponme 2 del 99 || mi cp es 97000 cuanto queda con envio,"{""must_contain_any"": [""97000"", ""envio"", ""envío"", ""subtotal"", ""total"", ""Correos"", ""Estafeta"", ""FedEx"", ""revis""], ""must_not_only_ask_hilo_codigo"": true}"
v53_envio_con_info_y_pedido,holaa || manejara el comfy plus? || con qué gancho se teje comfy plus? || va ponme 2 del 247 || mi cp es 97000 cuanto queda con envio,"{""must_contain_any"": [""97000"", ""envio"", ""envío"", ""subtotal"", ""total"", ""Correos"", ""Estafeta"", ""FedEx"", ""revis""], ""must_not_only_ask_hilo_codigo"": true}"
v53_envio_con_info_y_pedido,oye una pregunta || vendes kurumi? || con qué gancho se teje kurumi? || va ponme 2 del 101 || mi cp es 97000 cuanto queda con envio,"{""must_contain_any"": [""97000"", ""envio"", ""envío"", ""subtotal"", ""total"", ""Correos"", ""Estafeta"", ""FedEx"", ""revis""], ""must_not_only_ask_hilo_codigo"": true}"
v53_envio_con_info_y_pedido,qué tal buen día || tendras por ahi cotton milk? || con qué gancho se teje cotton milk? || va ponme 2 del 01 || mi cp es 97000 cuanto queda con envio,"{""must_contain_any"": [""97000"", ""envio"", ""envío"", ""subtotal"", ""total"", ""Correos"", ""Estafeta"", ""FedEx"", ""revis""], ""must_not_only_ask_hilo_codigo"": true}"
v53_envio_con_info_y_pedido,"hola, perdón la molestia || de pura casualidad manejas belluto? || con qué gancho se teje belluto? || va ponme 2 del 60 || mi cp es 97000 cuanto queda con envio","{""must_contain_any"": [""97000"", ""envio"", ""envío"", ""subtotal"", ""total"", ""Correos"", ""Estafeta"", ""FedEx"", ""revis""], ""must_not_only_ask_hilo_codigo"": true}"
v53_envio_con_info_y_pedido,hola buenas tardes || no tendrás konfy mini? || con qué gancho se teje konfy mini? || va ponme 2 del 99 || mi cp es 97000 cuanto queda con envio,"{""must_contain_any"": [""97000"", ""envio"", ""envío"", ""subtotal"", ""total"", ""Correos"", ""Estafeta"", ""FedEx"", ""revis""], ""must_not_only_ask_hilo_codigo"": true}"
v53_envio_con_info_y_pedido,buen dia disculpa || manejara el komfi plus? || con qué gancho se teje komfi plus? || va ponme 2 del 104 || mi cp es 97000 cuanto queda con envio,"{""must_contain_any"": [""97000"", ""envio"", ""envío"", ""subtotal"", ""total"", ""Correos"", ""Estafeta"", ""FedEx"", ""revis""], ""must_not_only_ask_hilo_codigo"": true}"
v53_envio_con_info_y_pedido,holaa || vendes kurumi? || con qué gancho se teje kurumi? || va ponme 2 del 1 || mi cp es 97000 cuanto queda con envio,"{""must_contain_any"": [""97000"", ""envio"", ""envío"", ""subtotal"", ""total"", ""Correos"", ""Estafeta"", ""FedEx"", ""revis""], ""must_not_only_ask_hilo_codigo"": true}"
v53_envio_con_info_y_pedido,oye una pregunta || tendras por ahi kotton milk? || con qué gancho se teje kotton milk? || va ponme 2 del 99 || mi cp es 97000 cuanto queda con envio,"{""must_contain_any"": [""97000"", ""envio"", ""envío"", ""subtotal"", ""total"", ""Correos"", ""Estafeta"", ""FedEx"", ""revis""], ""must_not_only_ask_hilo_codigo"": true}"
v53_envio_con_info_y_pedido,qué tal buen día || de pura casualidad manejas veluto? || con qué gancho se teje veluto? || va ponme 2 del 416 || mi cp es 97000 cuanto queda con envio,"{""must_contain_any"": [""97000"", ""envio"", ""envío"", ""subtotal"", ""total"", ""Correos"", ""Estafeta"", ""FedEx"", ""revis""], ""must_not_only_ask_hilo_codigo"": true}"
v53_envio_con_info_y_pedido,"hola, perdón la molestia || no tendrás comfy mini? || con qué gancho se teje comfy mini? || va ponme 2 del 99 || mi cp es 97000 cuanto queda con envio","{""must_contain_any"": [""97000"", ""envio"", ""envío"", ""subtotal"", ""total"", ""Correos"", ""Estafeta"", ""FedEx"", ""revis""], ""must_not_only_ask_hilo_codigo"": true}"
v53_envio_con_info_y_pedido,hola buenas tardes || manejara el komfy plus? || con qué gancho se teje komfy plus? || va ponme 2 del 99 || mi cp es 97000 cuanto queda con envio,"{""must_contain_any"": [""97000"", ""envio"", ""envío"", ""subtotal"", ""total"", ""Correos"", ""Estafeta"", ""FedEx"", ""revis""], ""must_not_only_ask_hilo_codigo"": true}"
v53_envio_con_info_y_pedido,buen dia disculpa || vendes kurumi? || con qué gancho se teje kurumi? || va ponme 2 del 99 || mi cp es 97000 cuanto queda con envio,"{""must_contain_any"": [""97000"", ""envio"", ""envío"", ""subtotal"", ""total"", ""Correos"", ""Estafeta"", ""FedEx"", ""revis""], ""must_not_only_ask_hilo_codigo"": true}"
v53_envio_con_info_y_pedido,holaa || tendras por ahi koton milk? || con qué gancho se teje koton milk? || va ponme 2 del 87 || mi cp es 97000 cuanto queda con envio,"{""must_contain_any"": [""97000"", ""envio"", ""envío"", ""subtotal"", ""total"", ""Correos"", ""Estafeta"", ""FedEx"", ""revis""], ""must_not_only_ask_hilo_codigo"": true}"
v53_envio_con_info_y_pedido,oye una pregunta || de pura casualidad manejas velluto? || con qué gancho se teje velluto? || va ponme 2 del 87 || mi cp es 97000 cuanto queda con envio,"{""must_contain_any"": [""97000"", ""envio"", ""envío"", ""subtotal"", ""total"", ""Correos"", ""Estafeta"", ""FedEx"", ""revis""], ""must_not_only_ask_hilo_codigo"": true}"
v53_envio_con_info_y_pedido,qué tal buen día || no tendrás komfy mini? || con qué gancho se teje komfy mini? || va ponme 2 del 99 || mi cp es 97000 cuanto queda con envio,"{""must_contain_any"": [""97000"", ""envio"", ""envío"", ""subtotal"", ""total"", ""Correos"", ""Estafeta"", ""FedEx"", ""revis""], ""must_not_only_ask_hilo_codigo"": true}"
v53_envio_con_info_y_pedido,"hola, perdón la molestia || manejara el comfy plus? || con qué gancho se teje comfy plus? || va ponme 2 del 247 || mi cp es 97000 cuanto queda con envio","{""must_contain_any"": [""97000"", ""envio"", ""envío"", ""subtotal"", ""total"", ""Correos"", ""Estafeta"", ""FedEx"", ""revis""], ""must_not_only_ask_hilo_codigo"": true}"
v53_envio_con_info_y_pedido,hola buenas tardes || vendes kurumi? || con qué gancho se teje kurumi? || va ponme 2 del 132 || mi cp es 97000 cuanto queda con envio,"{""must_contain_any"": [""97000"", ""envio"", ""envío"", ""subtotal"", ""total"", ""Correos"", ""Estafeta"", ""FedEx"", ""revis""], ""must_not_only_ask_hilo_codigo"": true}"
v53_envio_con_info_y_pedido,buen dia disculpa || tendras por ahi cotton milk? || con qué gancho se teje cotton milk? || va ponme 2 del 56 || mi cp es 97000 cuanto queda con envio,"{""must_contain_any"": [""97000"", ""envio"", ""envío"", ""subtotal"", ""total"", ""Correos"", ""Estafeta"", ""FedEx"", ""revis""], ""must_not_only_ask_hilo_codigo"": true}"
v53_envio_con_info_y_pedido,holaa || de pura casualidad manejas belluto? || con qué gancho se teje belluto? || va ponme 2 del 550 || mi cp es 97000 cuanto queda con envio,"{""must_contain_any"": [""97000"", ""envio"", ""envío"", ""subtotal"", ""total"", ""Correos"", ""Estafeta"", ""FedEx"", ""revis""], ""must_not_only_ask_hilo_codigo"": true}"
v53_envio_con_info_y_pedido,oye una pregunta || no tendrás komfi mini? || con qué gancho se teje komfi mini? || va ponme 2 del 99 || mi cp es 97000 cuanto queda con envio,"{""must_contain_any"": [""97000"", ""envio"", ""envío"", ""subtotal"", ""total"", ""Correos"", ""Estafeta"", ""FedEx"", ""revis""], ""must_not_only_ask_hilo_codigo"": true}"
