case_id,category,turns,expect
00834_v46_real_foto_tono_contexto_me_mandas_foto_del_429_antes_de_pedir,v46_real_foto_tono_contexto,hola buenas noches || de pura casualidad manejas velluto? || me puedes mostrar los colores disponibles? || me mandas foto del 429 antes de pedir?,"{""scope"": ""all"", ""must_contain_any"": [""429"", ""foto""], ""expected_no_pedidos"": true}"
00835_v46_real_mixta_larga_multiintencion_si_me_gusta_agregame_dos_429,v46_real_mixta_larga_multiintencion,hola de pura casualidad || vendes belluto? || me puedes mostrar los colores disponibles? || me gustaria algo para amigurumi pero no se mucho || me muestras el 429 y 550? || si me gusta agregame dos 429,"{""scope"": ""all"", ""must_contain_any"": [""429"", ""foto"", ""stock"", ""gancho"", ""precio"", ""elefante"", ""revis"", ""cotiz"", ""agrego""], ""must_not_contain_any"": [""descuento aprobado""]}"
00836_v46_real_mixta_larga_multiintencion_si_me_gusta_agregame_dos_429,v46_real_mixta_larga_multiintencion,"buenas tardes, disculpa || de pura casualidad manejas velluto? || me puedes pasar la carta de colores? || no me gusta mucho esos tonos, tiene otros como mas neutros? || me gustaria algo para amigurumi pero no se mucho || que color es el 429? || si me gusta agregame dos 429","{""scope"": ""all"", ""must_contain_any"": [""429"", ""foto"", ""stock"", ""gancho"", ""precio"", ""elefante"", ""revis"", ""cotiz"", ""agrego""], ""must_not_contain_any"": [""descuento aprobado""]}"
00837_v46_real_mixta_larga_multiintencion_y_si_llevo_20_mejora_precio,v46_real_mixta_larga_multiintencion,hola de pura casualidad || tendras veluto? || me gustaria algo para amigurumi pero no se mucho || me muestras el 429 y 550? || y si llevo 20 mejora precio?,"{""scope"": ""all"", ""must_contain_any"": [""429"", ""foto"", ""stock"", ""gancho"", ""precio"", ""elefante"", ""revis"", ""cotiz"", ""agrego""], ""must_not_contain_any"": [""descuento aprobado""]}"
00838_v46_real_pedido_codigo_cantidad_me_llevo_2_del_429_y_1_del_550,v46_real_pedido_codigo_cantidad,"holaaa buenas || hay velluto disponible? || me puedes pasar la carta de colores? || mmm busco algo mas para amigurumi, cuales me recomiendas? || bueno si voy a hacer pedido || me llevo 2 del 429 y 1 del 550","{""scope"": ""all"", ""expected_items"": [{""codigo"": ""429"", ""cantidad"": 2}, {""codigo"": ""550"", ""cantidad"": 1}], ""must_contain_any"": [""cotiz"", ""agrego"", ""pedido""]}"
00839_v46_real_cambio_decision_entonces_serian_3_piezas_verdad,v46_real_cambio_decision,"oye una pregunta || hay velluto disponible? || que bien, me podria mandar el catalogo por favor? || creo que si hare pedido pero aun no estoy segura || entonces serian 3 piezas verdad?","{""scope"": ""all"", ""must_contain_any"": [""3"", ""pieza"", ""correct"", ""revis""]}"
00840_v46_real_cambio_decision_entonces_serian_3_piezas_verdad,v46_real_cambio_decision,Hola buenas tardes || manejaz velluto? || tienes catalogo de tonos? || creo que si hare pedido pero aun no estoy segura || entonces serian 3 piezas verdad?,"{""scope"": ""all"", ""must_contain_any"": [""3"", ""pieza"", ""correct"", ""revis""]}"
00841_v46_real_cambio_decision_bueno_si_dame_dos_del_429_y_uno_del_60,v46_real_cambio_decision,holaaa buenas || manejas el velluto de alize? || creo que si hare pedido pero aun no estoy segura || bueno si dame dos del 429 y uno del 60,"{""scope"": ""all"", ""must_contain_any"": [{""codigo"": ""429"", ""cantidad"": 2}, {""codigo"": ""60"", ""cantidad"": 1}]}"
00842_v46_real_cambio_decision_bueno_si_dame_dos_del_429_y_uno_del_60,v46_real_cambio_decision,"buenas tardes, disculpa || hay velluto disponible? || tienes catalogo de tonos? || no me gusta mucho esos tonos, tiene otros como mas neutros? || creo que si hare pedido pero aun no estoy segura || bueno si dame dos del 429 y uno del 60","{""scope"": ""all"", ""must_contain_any"": [{""codigo"": ""429"", ""cantidad"": 2}, {""codigo"": ""60"", ""cantidad"": 1}]}"
00843_v46_real_codigo_invalido_no_inventar_el_999_existe_en_velluto,v46_real_codigo_invalido_no_inventar,"buenas tardes, disculpa || manejaz velluto? || me puedes pasar la carta de colores? || no me gusta mucho esos tonos, tiene otros como mas neutros? || el 999 existe en velluto?","{""scope"": ""all"", ""must_contain_any"": [""999"", ""no me aparece"", ""confirma"", ""velluto""], ""expected_no_pedidos"": true}"
00844_v46_real_pedido_codigo_cantidad_me_llevo_2_del_429_y_1_del_550,v46_real_pedido_codigo_cantidad,Hola buenas tardes || tendras veluto? || tienes catalogo de tonos? || bueno si voy a hacer pedido || me llevo 2 del 429 y 1 del 550,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""429"", ""cantidad"": 2}, {""codigo"": ""550"", ""cantidad"": 1}], ""must_contain_any"": [""cotiz"", ""agrego"", ""pedido""]}"
00845_v46_real_cambio_decision_bueno_si_dame_dos_del_429_y_uno_del_60,v46_real_cambio_decision,"buen dia disculpe || hay velluto disponible? || me puedes pasar la carta de colores? || no me gusta mucho esos tonos, tiene otros como mas neutros? || creo que si hare pedido pero aun no estoy segura || bueno si dame dos del 429 y uno del 60","{""scope"": ""all"", ""must_contain_any"": [{""codigo"": ""429"", ""cantidad"": 2}, {""codigo"": ""60"", ""cantidad"": 1}]}"
00846_v46_real_recomendacion_proyecto_codigo_con_que_gancho_se_teje_el_velluto,v46_real_recomendacion_proyecto_codigo,"buenas tardes, disculpa || manejas el velluto de alize? || me mandas la gama completa? || no me gusta mucho esos tonos, tiene otros como mas neutros? || con que gancho se teje el velluto?","{""scope"": ""all"", ""must_contain_any"": [""gancho"", ""teje"", ""revis"", ""recom""], ""must_not_only_ask_hilo_codigo"": true}"
00847_v46_real_info_codigo_contexto_stock_del_429,v46_real_info_codigo_contexto,"hola buenas noches || vendes belluto? || me mandas la gama completa? || mmm no me encantaron esos tonos, tienes otros mas claritos? || stock del 429","{""scope"": ""all"", ""must_contain_any"": [""429"", ""stock"", ""disponible""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Es 429 x1"", ""Dices 429 x1"", ""Tendras x1""]}"
00848_v46_real_cambio_decision_sabes_que_si_me_llevare_el_velluto_pero_antes_me_muestras_el_429,v46_real_cambio_decision,"buenas tardes, disculpa || de pura casualidad manejas velluto? || que bien, me podria mandar el catalogo por favor? || busco algo para peluche, no quiero que quede duro || creo que si hare pedido pero aun no estoy segura || sabes que si me llevare el velluto pero antes me muestras el 429?","{""scope"": ""all"", ""must_contain_any"": [""429"", ""foto"", ""tono"", ""ver""], ""must_not_contain_any"": [""x429""]}"
00849_v46_real_pedido_codigo_cantidad_ponme_dos_429,v46_real_pedido_codigo_cantidad,"oye una pregunta || vendes belluto? || que bien, me podria mandar el catalogo por favor? || no me gusta mucho esos tonos, tiene otros como mas neutros? || bueno si voy a hacer pedido || ponme dos 429","{""scope"": ""all"", ""expected_items"": [{""codigo"": ""429"", ""cantidad"": 2}], ""must_contain_any"": [""cotiz"", ""agrego"", ""pedido""]}"
00850_v46_real_recomendacion_proyecto_codigo_quiero_hacer_un_osito_que_tono_me_recomiendas_como_beige,v46_real_recomendacion_proyecto_codigo,"buen dia disculpe || si trabajas velluto? || busco algo para peluche, no quiero que quede duro || quiero hacer un osito, que tono me recomiendas como beige?","{""scope"": ""all"", ""must_contain_any"": [""osito"", ""beige"", ""recom"", ""tono""], ""must_not_only_ask_hilo_codigo"": true}"
00851_v46_real_foto_tono_contexto_el_tono_329_como_se_ve,v46_real_foto_tono_contexto,"buen dia disculpe || manejaz velluto? || me puedes mostrar los colores disponibles? || busco algo para peluche, no quiero que quede duro || el tono 329 como se ve?","{""scope"": ""all"", ""must_contain_any"": [""329"", ""foto"", ""tono"", ""ver""], ""expected_no_pedidos"": true}"
00852_v46_real_recomendacion_proyecto_codigo_con_que_gancho_se_teje_el_velluto,v46_real_recomendacion_proyecto_codigo,"hola de pura casualidad || hay velluto disponible? || no me gusta mucho esos tonos, tiene otros como mas neutros? || con que gancho se teje el velluto?","{""scope"": ""all"", ""must_contain_any"": [""gancho"", ""teje"", ""revis"", ""recom""], ""must_not_only_ask_hilo_codigo"": true}"
00853_v46_real_foto_tono_contexto_me_muestras_el_56_el_429_y_el_550,v46_real_foto_tono_contexto,"buen dia disculpe || manejaz velluto? || me puedes mostrar los colores disponibles? || me muestras el 56, el 429 y el 550?","{""scope"": ""all"", ""must_contain_any"": [""56"", ""429"", ""550"", ""foto"", ""tono"", ""muestra""], ""expected_no_pedidos"": true}"
00854_v46_real_pedido_codigo_cantidad_agregame_tres_del_60_y_dos_del_55,v46_real_pedido_codigo_cantidad,holaaa buenas || tendras veluto? || bueno si voy a hacer pedido || agregame tres del 60 y dos del 55,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""60"", ""cantidad"": 3}, {""codigo"": ""55"", ""cantidad"": 2}], ""must_contain_any"": [""cotiz"", ""agrego"", ""pedido""]}"
00855_v46_real_pedido_codigo_cantidad_me_llevo_2_del_429_y_1_del_550,v46_real_pedido_codigo_cantidad,oye una pregunta || de pura casualidad manejas velluto? || bueno si voy a hacer pedido || me llevo 2 del 429 y 1 del 550,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""429"", ""cantidad"": 2}, {""codigo"": ""550"", ""cantidad"": 1}], ""must_contain_any"": [""cotiz"", ""agrego"", ""pedido""]}"
00856_v46_real_pedido_codigo_cantidad_agregame_tres_del_60_y_dos_del_55,v46_real_pedido_codigo_cantidad,"Hola buenas tardes || vendes belluto? || me puedes mostrar los colores disponibles? || mmm busco algo mas para amigurumi, cuales me recomiendas? || bueno si voy a hacer pedido || agregame tres del 60 y dos del 55","{""scope"": ""all"", ""expected_items"": [{""codigo"": ""60"", ""cantidad"": 3}, {""codigo"": ""55"", ""cantidad"": 2}], ""must_contain_any"": [""cotiz"", ""agrego"", ""pedido""]}"
00857_v46_real_pedido_codigo_cantidad_agregame_tres_del_60_y_dos_del_55,v46_real_pedido_codigo_cantidad,holaaa buenas || manejaz velluto? || me puedes mostrar los colores disponibles? || bueno si voy a hacer pedido || agregame tres del 60 y dos del 55,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""60"", ""cantidad"": 3}, {""codigo"": ""55"", ""cantidad"": 2}], ""must_contain_any"": [""cotiz"", ""agrego"", ""pedido""]}"
00858_v46_real_codigo_invalido_no_inventar_tendras_el_4299_o_sera_429,v46_real_codigo_invalido_no_inventar,"buen dia disculpe || manejas el velluto de alize? || que bien, me podria mandar el catalogo por favor? || tendras el 4299 o sera 429?","{""scope"": ""all"", ""must_contain_any"": [""4299"", ""429"", ""confirma"", ""revis""], ""expected_no_pedidos"": true}"
00859_v46_real_recomendacion_proyecto_codigo_y_si_crees_que_me_sirva_para_un_elefante_el_codigo_87_o_seria_mejor_el,v46_real_recomendacion_proyecto_codigo,"buenas tardes, disculpa || manejaz velluto? || me mandas la gama completa? || y si crees que me sirva para un elefante el codigo 87 o seria mejor el 416?","{""scope"": ""all"", ""must_contain_any"": [""elefante"", ""sirv"", ""recom"", ""opci"", ""87"", ""416""], ""must_not_only_ask_hilo_codigo"": true}"
00860_v46_real_codigo_invalido_no_inventar_el_999_existe_en_velluto,v46_real_codigo_invalido_no_inventar,hola buenas noches || hay velluto disponible? || el 999 existe en velluto?,"{""scope"": ""all"", ""must_contain_any"": [""999"", ""no me aparece"", ""confirma"", ""velluto""], ""expected_no_pedidos"": true}"
00861_v46_real_cambio_decision_mejor_quitame_el_60_y_dejame_solo_el_429,v46_real_cambio_decision,"buenas tardes, disculpa || si trabajas velluto? || tienes catalogo de tonos? || creo que si hare pedido pero aun no estoy segura || mejor quitame el 60 y dejame solo el 429","{""scope"": ""all"", ""must_contain_any"": [""quita"", ""429"", ""actualiz"", ""corrijo""], ""must_not_contain_any"": [""x429""]}"
00862_v46_real_recomendacion_proyecto_codigo_para_un_amigurumi_grande_queda_mejor_velluto_o_komfy_mini,v46_real_recomendacion_proyecto_codigo,"hola buenas noches || tendras veluto? || mmm no me encantaron esos tonos, tienes otros mas claritos? || para un amigurumi grande queda mejor velluto o komfy mini?","{""scope"": ""all"", ""must_contain_any"": [""amigurumi"", ""velluto"", ""komfy"", ""recom""], ""must_not_only_ask_hilo_codigo"": true}"
00863_v46_real_recomendacion_proyecto_codigo_si_es_para_bebe_me_conviene_velluto_o_otro_hilo,v46_real_recomendacion_proyecto_codigo,hola de pura casualidad || hay velluto disponible? || si es para bebe me conviene velluto o otro hilo?,"{""scope"": ""all"", ""must_contain_any"": [""bebe"", ""recom"", ""velluto"", ""hilo""], ""must_not_only_ask_hilo_codigo"": true}"
00864_v46_real_recomendacion_proyecto_codigo_y_si_crees_que_me_sirva_para_un_elefante_el_codigo_87_o_seria_mejor_el,v46_real_recomendacion_proyecto_codigo,"hola buenas noches || hay velluto disponible? || me puedes mostrar los colores disponibles? || mmm busco algo mas para amigurumi, cuales me recomiendas? || y si crees que me sirva para un elefante el codigo 87 o seria mejor el 416?","{""scope"": ""all"", ""must_contain_any"": [""elefante"", ""sirv"", ""recom"", ""opci"", ""87"", ""416""], ""must_not_only_ask_hilo_codigo"": true}"
00865_v46_real_mixta_larga_multiintencion_mejor_solo_mandame_foto_por_ahora,v46_real_mixta_larga_multiintencion,Hola buenas tardes || manejas el velluto de alize? || me gustaria algo para amigurumi pero no se mucho || stock del 60? || mejor solo mandame foto por ahora,"{""scope"": ""all"", ""must_contain_any"": [""429"", ""foto"", ""stock"", ""gancho"", ""precio"", ""elefante"", ""revis"", ""cotiz"", ""agrego""], ""must_not_contain_any"": [""descuento aprobado""]}"
00866_v46_real_codigo_invalido_no_inventar_el_999_existe_en_velluto,v46_real_codigo_invalido_no_inventar,holaaa buenas || manejas el velluto de alize? || el 999 existe en velluto?,"{""scope"": ""all"", ""must_contain_any"": [""999"", ""no me aparece"", ""confirma"", ""velluto""], ""expected_no_pedidos"": true}"
00867_v46_real_foto_tono_contexto_quiero_ver_como_se_ve_el_107,v46_real_foto_tono_contexto,"buenas tardes, disculpa || si trabajas velluto? || quiero ver como se ve el 107","{""scope"": ""all"", ""must_contain_any"": [""107"", ""foto"", ""tono"", ""ver""], ""expected_no_pedidos"": true}"
00868_v46_real_cambio_decision_entonces_serian_3_piezas_verdad,v46_real_cambio_decision,"buen dia disculpe || hay velluto disponible? || que bien, me podria mandar el catalogo por favor? || creo que si hare pedido pero aun no estoy segura || entonces serian 3 piezas verdad?","{""scope"": ""all"", ""must_contain_any"": [""3"", ""pieza"", ""correct"", ""revis""]}"
00869_v46_real_codigo_invalido_no_inventar_el_999_existe_en_velluto,v46_real_codigo_invalido_no_inventar,hola de pura casualidad || hay velluto disponible? || el 999 existe en velluto?,"{""scope"": ""all"", ""must_contain_any"": [""999"", ""no me aparece"", ""confirma"", ""velluto""], ""expected_no_pedidos"": true}"
00870_v46_real_cambio_decision_sabes_que_si_me_llevare_el_velluto_pero_antes_me_muestras_el_429,v46_real_cambio_decision,"holaaa buenas || hay velluto disponible? || que bien, me podria mandar el catalogo por favor? || creo que si hare pedido pero aun no estoy segura || sabes que si me llevare el velluto pero antes me muestras el 429?","{""scope"": ""all"", ""must_contain_any"": [""429"", ""foto"", ""tono"", ""ver""], ""must_not_contain_any"": [""x429""]}"
00871_v46_real_recomendacion_proyecto_codigo_y_si_crees_que_me_sirva_para_un_elefante_el_codigo_87_o_seria_mejor_el,v46_real_recomendacion_proyecto_codigo,hola buenas noches || vendes belluto? || y si crees que me sirva para un elefante el codigo 87 o seria mejor el 416?,"{""scope"": ""all"", ""must_contain_any"": [""elefante"", ""sirv"", ""recom"", ""opci"", ""87"", ""416""], ""must_not_only_ask_hilo_codigo"": true}"
00872_v46_real_cambio_decision_entonces_serian_3_piezas_verdad,v46_real_cambio_decision,oye una pregunta || manejaz velluto? || me mandas la gama completa? || creo que si hare pedido pero aun no estoy segura || entonces serian 3 piezas verdad?,"{""scope"": ""all"", ""must_contain_any"": [""3"", ""pieza"", ""correct"", ""revis""]}"
00873_v46_real_recomendacion_proyecto_codigo_quiero_hacer_un_osito_que_tono_me_recomiendas_como_beige,v46_real_recomendacion_proyecto_codigo,"oye una pregunta || si trabajas velluto? || me puedes mostrar los colores disponibles? || tienes otros tonos como cafe o gris? || quiero hacer un osito, que tono me recomiendas como beige?","{""scope"": ""all"", ""must_contain_any"": [""osito"", ""beige"", ""recom"", ""tono""], ""must_not_only_ask_hilo_codigo"": true}"
